층,직업,DPS,RDPS,시간
4층,BlackMage,"12,669.6","12,409.7",12:47
4층,Dancer,"11,659.5","13,161.0",12:47
4층,Gunbreaker,"7,270.3","6,926.9",12:47
4층,WhiteMage,"6,817.3","6,622.5",12:47
4층,DarkKnight,"6,620.1","6,412.2",12:47
4층,Scholar,"4,613.1","5,205.6",12:47
4층,Monk,"13,306.0","13,215.7",12:47
4층,Machinist,"13,295.4","12,844.8",12:47
4층,Dragoon,"12,698.3","12,909.8",12:47
4층,RedMage,"11,958.9","12,397.4",12:47
4층,DarkKnight,"7,471.4","7,173.8",12:47
4층,Gunbreaker,"7,344.3","7,097.6",12:47
4층,WhiteMage,"6,266.3","6,186.4",12:47
4층,Scholar,"6,134.7","6,649.9",12:47
4층,Dragoon,"14,356.8","14,253.8",12:47
4층,RedMage,"12,200.3","12,406.5",12:47
4층,Bard,"11,956.8","11,798.9",12:47
4층,Ninja,"11,902.1","12,765.3",12:47
4층,Paladin,"7,971.1","7,509.5",12:47
4층,DarkKnight,"7,820.9","7,366.1",12:47
4층,WhiteMage,"6,368.6","6,093.7",12:47
4층,Scholar,"5,555.6","5,938.4",12:47
4층,Dragoon,"13,935.1","14,069.1",12:47
4층,Machinist,"13,258.4","12,659.6",12:47
4층,Bard,"12,276.5","12,292.9",12:47
4층,Ninja,"10,965.4","12,058.0",12:47
4층,Gunbreaker,"8,187.8","7,639.1",12:47
4층,Warrior,"7,663.7","7,409.7",12:47
4층,WhiteMage,"5,787.4","5,528.0",12:47
4층,Scholar,"5,313.9","5,731.9",12:47
4층,Monk,"15,939.1","14,271.6",12:47
4층,Dragoon,"13,503.2","13,500.6",12:47
4층,Summoner,"12,630.5","12,370.2",12:47
4층,Dancer,"11,858.1","13,124.3",12:47
4층,Paladin,"8,353.7","7,993.0",12:47
4층,Warrior,"7,968.4","7,645.2",12:47
4층,Scholar,"5,105.6","5,508.4",12:47
4층,Astrologian,"4,017.1","4,962.7",12:47
4층,Monk,"14,126.0","14,067.2",12:47
4층,BlackMage,"14,124.4","13,777.5",12:47
4층,Machinist,"11,525.7","11,186.6",12:47
4층,Ninja,"11,041.4","12,208.6",12:47
4층,Gunbreaker,"8,243.8","7,881.7",12:47
4층,Warrior,"7,718.1","7,405.9",12:47
4층,WhiteMage,"6,511.8","6,367.3",12:47
4층,Scholar,"5,209.3","5,605.7",12:47
4층,BlackMage,"14,966.4","14,431.6",12:47
4층,Monk,"14,371.5","13,209.1",12:47
4층,Dragoon,"13,688.0","13,954.0",12:47
4층,Dancer,"9,727.3","11,296.6",12:47
4층,Gunbreaker,"8,159.0","7,814.4",12:47
4층,Paladin,"7,745.8","7,484.1",12:47
4층,Scholar,"5,775.1","6,343.5",12:47
4층,WhiteMage,"4,227.5","4,127.2",12:47
4층,Dragoon,"13,881.8","13,942.4",12:48
4층,Monk,"13,380.7","13,126.3",12:48
4층,Bard,"13,181.5","13,215.4",12:48
4층,RedMage,"10,670.7","11,136.7",12:48
4층,DarkKnight,"7,756.4","7,416.2",12:48
4층,Paladin,"7,688.3","7,372.7",12:48
4층,WhiteMage,"6,185.6","6,035.9",12:48
4층,Scholar,"4,921.4","5,420.7",12:48
4층,BlackMage,"14,030.9","13,661.4",12:48
4층,Dragoon,"12,900.5","13,307.8",12:48
4층,Machinist,"12,264.0","12,019.6",12:48
4층,Bard,"11,521.7","11,710.4",12:48
4층,Paladin,"7,681.5","7,500.3",12:48
4층,Gunbreaker,"7,540.2","7,312.6",12:48
4층,Scholar,"5,758.1","6,315.3",12:48
4층,WhiteMage,"5,668.1","5,537.6",12:48
4층,BlackMage,"14,249.8","13,833.7",12:48
4층,Monk,"13,772.6","13,799.8",12:48
4층,Dragoon,"13,168.4","13,448.9",12:48
4층,Bard,"12,761.5","12,966.3",12:48
4층,Gunbreaker,"6,924.5","6,652.8",12:48
4층,DarkKnight,"6,840.0","6,634.0",12:48
4층,WhiteMage,"5,594.8","5,471.1",12:48
4층,Scholar,"5,481.0","5,986.0",12:48
4층,Monk,"13,684.8","13,486.4",12:48
4층,Dragoon,"12,702.0","12,880.1",12:48
4층,Bard,"11,696.6","11,726.3",12:48
4층,RedMage,"11,387.8","11,766.7",12:48
4층,DarkKnight,"8,332.1","7,971.9",12:48
4층,Paladin,"8,252.7","7,917.5",12:48
4층,WhiteMage,"6,319.1","6,180.3",12:48
4층,Scholar,"5,338.7","5,784.8",12:48
4층,BlackMage,"14,128.6","12,858.1",12:48
4층,Samurai,"13,001.4","12,616.9",12:48
4층,Bard,"11,964.8","12,171.6",12:48
4층,Dancer,"10,668.4","12,090.5",12:48
4층,Paladin,"7,722.6","7,543.9",12:48
4층,Gunbreaker,"7,583.6","7,404.3",12:48
4층,WhiteMage,"6,576.3","6,400.4",12:48
4층,Scholar,"6,095.8","6,655.7",12:48
4층,Dragoon,"13,091.4","13,202.0",12:49
4층,Summoner,"12,598.4","12,392.4",12:49
4층,Ninja,"12,319.9","13,066.8",12:49
4층,Bard,"10,719.5","10,770.6",12:49
4층,DarkKnight,"8,098.5","7,604.5",12:49
4층,Paladin,"8,078.0","7,750.0",12:49
4층,WhiteMage,"6,588.5","6,350.6",12:49
4층,Scholar,"5,969.2","6,326.5",12:49
4층,Monk,"14,412.2","14,233.4",12:49
4층,Summoner,"12,749.1","12,749.6",12:49
4층,Dragoon,"12,381.2","12,541.7",12:49
4층,Bard,"11,296.8","11,402.0",12:49
4층,Gunbreaker,"8,192.3","7,892.2",12:49
4층,Warrior,"6,846.8","6,687.2",12:49
4층,WhiteMage,"6,480.3","6,306.0",12:49
4층,Scholar,"5,350.4","5,896.8",12:49
4층,Monk,"14,189.6","14,097.9",12:49
4층,BlackMage,"13,916.2","13,643.8",12:49
4층,Dragoon,"11,938.6","12,268.4",12:49
4층,Bard,"11,245.8","11,540.4",12:49
4층,Gunbreaker,"8,247.2","7,893.4",12:49
4층,DarkKnight,"7,705.8","7,501.4",12:49
4층,WhiteMage,"5,771.4","5,634.7",12:49
4층,Scholar,"5,166.2","5,600.7",12:49
4층,Monk,"13,915.3","13,635.5",12:49
4층,Bard,"13,126.6","13,025.9",12:49
4층,Dragoon,"13,015.7","13,185.7",12:49
4층,RedMage,"12,432.3","12,911.5",12:49
4층,Warrior,"7,479.5","7,190.3",12:49
4층,Paladin,"7,340.6","7,014.3",12:49
4층,WhiteMage,"5,475.9","5,309.4",12:49
4층,Scholar,"4,520.8","5,034.2",12:49
4층,Dragoon,"14,548.6","14,355.6",12:49
4층,RedMage,"12,784.4","12,963.0",12:49
4층,Ninja,"11,722.9","12,553.1",12:49
4층,Bard,"10,855.9","10,742.8",12:49
4층,Paladin,"7,990.7","7,578.1",12:49
4층,Gunbreaker,"7,496.2","6,974.8",12:49
4층,Scholar,"6,300.1","6,795.3",12:49
4층,WhiteMage,"5,747.8","5,483.8",12:49
4층,Monk,"13,658.6","13,594.4",12:49
4층,Dragoon,"13,271.0","13,406.5",12:49
4층,Bard,"12,513.1","12,534.9",12:49
4층,Summoner,"11,807.4","11,778.7",12:49
4층,DarkKnight,"8,173.9","7,923.6",12:49
4층,Paladin,"7,184.6","6,958.9",12:49
4층,Scholar,"5,841.7","6,369.9",12:49
4층,WhiteMage,"5,499.0","5,382.3",12:49
4층,BlackMage,"16,049.7","14,508.8",12:50
4층,Samurai,"13,494.1","13,112.3",12:50
4층,Dragoon,"13,175.8","13,476.5",12:50
4층,Dancer,"9,919.7","11,603.5",12:50
4층,DarkKnight,"7,387.7","7,198.8",12:50
4층,Paladin,"7,308.8","7,107.9",12:50
4층,WhiteMage,"5,994.2","5,819.4",12:50
4층,Scholar,"4,933.0","5,435.9",12:50
4층,Monk,"14,341.5","14,223.9",12:50
4층,Dragoon,"13,617.5","13,851.7",12:50
4층,BlackMage,"12,402.9","12,208.4",12:50
4층,Bard,"11,640.5","11,858.6",12:50
4층,Gunbreaker,"7,766.4","7,539.4",12:50
4층,Paladin,"7,506.3","7,313.7",12:50
4층,WhiteMage,"6,174.2","5,988.0",12:50
4층,Scholar,"4,935.8","5,401.4",12:50
4층,BlackMage,"13,754.7","13,304.2",12:50
4층,Dragoon,"13,295.8","13,562.3",12:50
4층,Bard,"12,621.4","12,737.0",12:50
4층,Summoner,"11,487.9","11,628.7",12:50
4층,Paladin,"7,911.4","7,718.4",12:50
4층,Gunbreaker,"7,305.3","7,088.2",12:50
4층,WhiteMage,"6,577.8","6,459.8",12:50
4층,Scholar,"4,973.1","5,428.9",12:50
4층,Monk,"13,841.4","13,431.2",12:50
4층,BlackMage,"13,464.3","12,778.3",12:50
4층,Bard,"12,840.0","12,844.7",12:50
4층,Dragoon,"12,657.5","12,741.2",12:50
4층,DarkKnight,"7,923.2","7,594.4",12:50
4층,Paladin,"7,610.9","7,318.0",12:50
4층,Scholar,"5,313.0","5,730.1",12:50
4층,Astrologian,"4,694.7","5,907.3",12:50
4층,Samurai,"13,619.0","13,125.8",12:50
4층,Dragoon,"13,543.5","13,920.0",12:50
4층,BlackMage,"13,051.7","12,784.7",12:50
4층,Bard,"12,741.5","13,048.3",12:50
4층,DarkKnight,"7,120.3","6,964.2",12:50
4층,Gunbreaker,"6,921.2","6,707.3",12:50
4층,Scholar,"5,536.2","6,161.3",12:50
4층,WhiteMage,"5,357.9","5,179.9",12:50
4층,Dragoon,"13,464.2","13,702.8",12:50
4층,Monk,"13,117.3","13,070.0",12:50
4층,BlackMage,"13,027.9","12,761.6",12:50
4층,Bard,"12,158.4","12,279.8",12:50
4층,Paladin,"7,544.4","7,301.2",12:50
4층,DarkKnight,"7,431.6","7,156.3",12:50
4층,Scholar,"5,867.2","6,480.2",12:50
4층,WhiteMage,"5,741.6","5,600.7",12:50
4층,Monk,"14,325.2","14,120.3",12:50
4층,Dragoon,"13,833.5","13,846.6",12:50
4층,Bard,"12,858.8","12,886.3",12:50
4층,RedMage,"10,288.4","10,734.9",12:50
4층,DarkKnight,"7,880.6","7,542.6",12:50
4층,Paladin,"7,818.5","7,535.3",12:50
4층,WhiteMage,"5,816.1","5,652.0",12:50
4층,Scholar,"5,135.8","5,638.9",12:50
4층,Monk,"13,837.4","13,605.8",12:50
4층,BlackMage,"13,161.3","12,891.4",12:50
4층,Dragoon,"11,402.3","11,784.6",12:50
4층,Bard,"11,371.4","11,663.0",12:50
4층,Paladin,"7,958.4","7,720.4",12:50
4층,DarkKnight,"7,829.6","7,622.8",12:50
4층,WhiteMage,"6,463.8","6,330.0",12:50
4층,Scholar,"5,689.2","6,095.3",12:50
4층,BlackMage,"14,520.9","14,223.7",12:50
4층,Monk,"13,361.0","13,562.9",12:50
4층,Machinist,"12,347.1","12,156.1",12:50
4층,Dragoon,"10,892.6","11,251.2",12:50
4층,Gunbreaker,"8,254.5","8,020.8",12:50
4층,DarkKnight,"7,266.0","7,131.6",12:50
4층,WhiteMage,"6,188.5","6,059.0",12:50
4층,Scholar,"5,046.5","5,471.9",12:50
4층,Monk,"15,342.0","13,994.3",12:50
4층,Dragoon,"14,155.2","14,202.3",12:50
4층,Summoner,"11,988.8","12,061.4",12:50
4층,Dancer,"10,250.4","11,810.3",12:50
4층,Warrior,"8,296.4","7,974.4",12:50
4층,Paladin,"7,601.5","7,306.1",12:50
4층,WhiteMage,"5,621.4","5,382.5",12:50
4층,Scholar,"5,160.2","5,684.6",12:50
4층,Dragoon,"12,805.0","13,041.3",12:50
4층,Summoner,"12,386.9","12,308.2",12:50
4층,Samurai,"12,125.2","11,849.9",12:50
4층,Bard,"11,845.1","12,055.1",12:50
4층,Paladin,"7,987.4","7,762.1",12:50
4층,DarkKnight,"7,485.6","7,275.2",12:50
4층,Scholar,"6,697.0","7,171.6",12:50
4층,WhiteMage,"6,060.4","5,929.1",12:50
4층,Monk,"14,148.9","13,941.8",12:50
4층,Dragoon,"12,618.8","12,868.2",12:50
4층,Summoner,"11,916.7","11,973.9",12:50
4층,Bard,"11,886.0","12,101.9",12:50
4층,Gunbreaker,"8,005.4","7,670.3",12:50
4층,Paladin,"7,504.5","7,249.1",12:50
4층,WhiteMage,"6,235.2","6,015.0",12:50
4층,Scholar,"5,599.7","6,095.0",12:50
4층,BlackMage,"14,581.5","14,149.2",12:50
4층,Dragoon,"13,495.3","13,731.2",12:50
4층,Bard,"12,591.8","12,710.6",12:50
4층,Monk,"12,323.2","12,479.9",12:50
4층,DarkKnight,"7,665.8","7,421.1",12:50
4층,Gunbreaker,"7,517.7","7,194.5",12:50
4층,WhiteMage,"5,093.1","4,978.7",12:50
4층,Scholar,"4,550.5","5,153.5",12:50
4층,Dragoon,"13,760.5","14,064.9",12:50
4층,Samurai,"12,518.1","12,139.5",12:50
4층,Bard,"12,309.0","12,473.0",12:50
4층,Summoner,"11,729.8","11,879.5",12:50
4층,DarkKnight,"8,125.0","7,831.7",12:50
4층,Paladin,"7,568.3","7,355.6",12:50
4층,WhiteMage,"5,869.9","5,690.1",12:50
4층,Scholar,"5,699.2","6,145.5",12:50
4층,Monk,"13,371.1","13,433.7",12:50
4층,Machinist,"13,096.2","12,748.5",12:50
4층,Summoner,"12,676.0","12,776.6",12:50
4층,Bard,"12,075.7","12,216.0",12:50
4층,Warrior,"7,600.6","7,447.9",12:50
4층,Paladin,"7,299.8","7,093.3",12:50
4층,WhiteMage,"6,549.2","6,397.7",12:50
4층,Scholar,"5,740.7","6,295.7",12:50
4층,Monk,"15,034.5","14,513.6",12:50
4층,BlackMage,"12,637.4","12,169.6",12:50
4층,Bard,"12,162.3","12,052.1",12:50
4층,RedMage,"11,988.6","12,260.3",12:50
4층,Warrior,"8,925.4","8,474.5",12:50
4층,Paladin,"7,776.7","7,464.8",12:50
4층,Scholar,"5,455.0","5,935.2",12:50
4층,Astrologian,"3,748.7","4,858.4",12:50
4층,Dragoon,"14,613.7","13,501.4",12:51
4층,BlackMage,"13,843.0","13,538.0",12:51
4층,Monk,"12,489.7","12,397.4",12:51
4층,Dancer,"11,204.2","12,848.0",12:51
4층,Paladin,"8,285.5","8,039.1",12:51
4층,Warrior,"7,416.2","7,213.2",12:51
4층,WhiteMage,"5,458.1","5,309.2",12:51
4층,Scholar,"4,407.5","4,871.7",12:51
4층,Monk,"13,342.6","13,129.7",12:51
4층,Dragoon,"12,768.0","12,910.7",12:51
4층,Bard,"12,342.4","12,232.1",12:51
4층,RedMage,"11,769.6","12,137.0",12:51
4층,DarkKnight,"8,058.4","7,710.6",12:51
4층,Paladin,"7,311.4","7,001.5",12:51
4층,WhiteMage,"6,340.9","6,193.5",12:51
4층,Scholar,"5,837.8","6,455.9",12:51
4층,Bard,"13,269.9","13,224.4",12:51
4층,Summoner,"12,439.3","12,399.1",12:51
4층,Dragoon,"12,368.6","12,634.4",12:51
4층,Monk,"12,350.6","12,366.2",12:51
4층,DarkKnight,"7,518.1","7,274.5",12:51
4층,Paladin,"7,297.7","7,042.8",12:51
4층,WhiteMage,"6,407.2","6,235.1",12:51
4층,Scholar,"5,638.5","6,113.4",12:51
4층,Monk,"13,443.5","12,991.4",12:51
4층,Dragoon,"13,329.5","13,063.5",12:51
4층,Bard,"12,010.1","11,698.7",12:51
4층,RedMage,"11,897.9","12,245.1",12:51
4층,Gunbreaker,"7,935.4","7,386.1",12:51
4층,Warrior,"7,851.4","7,506.7",12:51
4층,Scholar,"5,856.5","6,176.4",12:51
4층,Astrologian,"5,275.8","6,532.1",12:51
4층,Dragoon,"15,470.2","14,296.8",12:51
4층,Bard,"12,493.0","12,517.4",12:51
4층,Summoner,"12,286.3","12,201.0",12:51
4층,Dancer,"11,139.1","12,668.5",12:51
4층,Paladin,"7,506.6","7,231.5",12:51
4층,Warrior,"6,926.7","6,719.4",12:51
4층,WhiteMage,"6,516.6","6,260.1",12:51
4층,Scholar,"5,387.1","5,830.8",12:51
4층,Samurai,"13,806.8","13,238.9",12:51
4층,Dragoon,"12,833.4","13,076.7",12:51
4층,Bard,"12,260.2","12,300.8",12:51
4층,RedMage,"11,977.8","12,442.9",12:51
4층,Paladin,"8,227.7","7,919.4",12:51
4층,DarkKnight,"7,391.9","7,156.7",12:51
4층,WhiteMage,"6,705.8","6,538.0",12:51
4층,Scholar,"5,107.6","5,637.8",12:51
4층,Samurai,"13,338.5","12,825.4",12:51
4층,Summoner,"12,537.8","12,508.9",12:51
4층,Dragoon,"12,467.5","12,882.5",12:51
4층,Bard,"12,385.0","12,705.8",12:51
4층,Paladin,"8,119.7","7,924.8",12:51
4층,DarkKnight,"7,647.4","7,410.0",12:51
4층,WhiteMage,"6,844.4","6,654.5",12:51
4층,Scholar,"5,551.9","5,980.4",12:51
4층,Samurai,"13,807.3","13,278.9",12:51
4층,Dragoon,"13,141.0","13,528.3",12:51
4층,BlackMage,"12,589.8","12,312.3",12:51
4층,Bard,"11,370.3","11,588.0",12:51
4층,Warrior,"7,200.0","7,127.6",12:51
4층,Paladin,"7,141.8","7,001.9",12:51
4층,WhiteMage,"6,426.5","6,272.0",12:51
4층,Scholar,"5,701.6","6,269.4",12:51
4층,Monk,"13,907.0","13,782.3",12:51
4층,Bard,"12,736.3","12,860.1",12:51
4층,Summoner,"12,668.0","12,601.3",12:51
4층,Dragoon,"11,430.0","11,698.6",12:51
4층,Gunbreaker,"7,835.3","7,495.4",12:51
4층,Scholar,"7,231.9","7,686.2",12:51
4층,Paladin,"6,957.5","6,766.0",12:51
4층,WhiteMage,"5,295.4","5,171.4",12:51
4층,Monk,"16,001.7","14,397.8",12:51
4층,Bard,"11,990.6","11,868.2",12:51
4층,RedMage,"11,180.8","11,733.9",12:51
4층,Dancer,"10,740.3","12,282.8",12:51
4층,Paladin,"8,122.7","7,779.7",12:51
4층,DarkKnight,"7,505.5","7,108.1",12:51
4층,WhiteMage,"6,302.6","6,144.5",12:51
4층,Scholar,"5,958.8","6,488.0",12:51
4층,Monk,"14,587.9","14,182.6",12:51
4층,Dragoon,"13,947.7","14,044.4",12:51
4층,Summoner,"12,226.1","12,242.6",12:51
4층,Bard,"11,476.2","11,550.1",12:51
4층,Gunbreaker,"7,617.2","7,273.3",12:51
4층,Warrior,"7,189.8","7,002.2",12:51
4층,WhiteMage,"6,512.5","6,301.0",12:51
4층,Astrologian,"3,470.5","4,431.9",12:51
4층,Dragoon,"13,035.2","13,137.9",12:52
4층,Bard,"12,557.2","12,501.1",12:52
4층,Summoner,"12,065.5","11,674.4",12:52
4층,Ninja,"11,246.4","12,552.6",12:52
4층,DarkKnight,"8,266.5","7,728.5",12:52
4층,Gunbreaker,"8,244.7","7,699.8",12:52
4층,WhiteMage,"5,896.6","5,599.7",12:52
4층,Scholar,"5,792.1","6,210.0",12:52
4층,Samurai,"14,124.2","13,225.0",12:52
4층,Bard,"12,777.0","12,639.4",12:52
4층,Monk,"12,528.1","12,493.4",12:52
4층,RedMage,"12,403.2","12,830.6",12:52
4층,Gunbreaker,"7,569.4","7,328.2",12:52
4층,Paladin,"7,286.7","7,051.2",12:52
4층,WhiteMage,"6,724.4","6,645.5",12:52
4층,Astrologian,"4,826.0","6,025.9",12:52
4층,BlackMage,"13,142.6","12,795.1",12:52
4층,Dragoon,"13,081.0","13,459.1",12:52
4층,Monk,"12,845.7","13,019.7",12:52
4층,Machinist,"12,398.4","12,166.3",12:52
4층,Gunbreaker,"7,582.4","7,356.4",12:52
4층,Paladin,"7,490.7","7,315.2",12:52
4층,WhiteMage,"6,095.5","5,999.7",12:52
4층,Scholar,"4,678.9","5,203.9",12:52
4층,BlackMage,"15,088.3","13,661.6",12:52
4층,Samurai,"12,680.0","12,217.1",12:52
4층,Dragoon,"12,573.8","12,926.3",12:52
4층,Dancer,"10,253.5","11,979.2",12:52
4층,DarkKnight,"8,365.5","8,084.8",12:52
4층,Gunbreaker,"7,953.9","7,681.3",12:52
4층,WhiteMage,"5,925.9","5,762.0",12:52
4층,Scholar,"5,232.8","5,761.4",12:52
4층,Monk,"13,266.9","13,313.6",12:52
4층,Dragoon,"13,166.3","13,517.3",12:52
4층,BlackMage,"13,130.9","12,774.8",12:52
4층,Bard,"11,778.9","11,906.2",12:52
4층,Paladin,"7,913.2","7,656.7",12:52
4층,Gunbreaker,"7,524.4","7,185.3",12:52
4층,WhiteMage,"5,540.2","5,392.0",12:52
4층,Scholar,"5,086.0","5,660.9",12:52
4층,Monk,"14,063.2","13,857.0",12:52
4층,Dragoon,"14,049.4","14,095.1",12:52
4층,Bard,"12,033.8","12,001.9",12:52
4층,RedMage,"11,141.2","11,650.6",12:52
4층,DarkKnight,"7,701.0","7,356.0",12:52
4층,Paladin,"7,281.0","6,943.0",12:52
4층,Scholar,"6,066.2","6,545.7",12:52
4층,WhiteMage,"5,362.4","5,249.0",12:52
4층,Dragoon,"14,158.9","14,206.8",12:53
4층,Summoner,"13,412.5","13,039.6",12:53
4층,Ninja,"11,779.0","12,637.3",12:53
4층,Bard,"10,940.3","10,986.2",12:53
4층,Paladin,"7,871.5","7,530.8",12:53
4층,DarkKnight,"7,277.7","6,907.9",12:53
4층,Scholar,"6,043.2","6,510.8",12:53
4층,WhiteMage,"5,980.2","5,643.9",12:53
4층,Samurai,"13,934.6","13,430.1",12:53
4층,BlackMage,"13,161.2","12,829.7",12:53
4층,Dragoon,"12,804.6","13,318.1",12:53
4층,Bard,"11,326.2","11,679.7",12:53
4층,Paladin,"7,780.3","7,550.8",12:53
4층,DarkKnight,"7,293.8","7,093.2",12:53
4층,WhiteMage,"5,713.0","5,564.4",12:53
4층,Scholar,"5,430.3","5,978.1",12:53
4층,Dragoon,"13,665.3","14,040.8",12:53
4층,Summoner,"13,071.3","13,104.7",12:53
4층,Machinist,"12,473.1","11,987.9",12:53
4층,Bard,"12,146.5","12,385.3",12:53
4층,Gunbreaker,"7,840.1","7,559.3",12:53
4층,Paladin,"7,210.3","6,988.7",12:53
4층,WhiteMage,"6,019.7","5,786.7",12:53
4층,Scholar,"5,679.2","6,252.1",12:53
4층,Monk,"15,274.1","14,687.9",12:53
4층,BlackMage,"14,325.1","13,605.1",12:53
4층,Bard,"12,541.4","12,290.3",12:53
4층,Ninja,"11,340.8","12,106.5",12:53
4층,Gunbreaker,"7,384.7","6,984.8",12:53
4층,Paladin,"7,144.9","6,790.5",12:53
4층,Scholar,"5,078.5","5,449.4",12:53
4층,Astrologian,"4,265.9","5,440.9",12:53
4층,BlackMage,"14,706.5","13,290.8",12:53
4층,Samurai,"13,065.5","12,685.5",12:53
4층,Bard,"12,131.5","12,296.7",12:53
4층,Dancer,"10,895.4","12,531.4",12:53
4층,Warrior,"7,444.5","7,335.0",12:53
4층,Paladin,"7,396.7","7,204.9",12:53
4층,WhiteMage,"6,148.4","5,996.0",12:53
4층,Scholar,"5,484.9","5,933.0",12:53
4층,BlackMage,"15,538.5","13,872.8",12:53
4층,Monk,"13,563.9","13,590.6",12:53
4층,Dragoon,"11,889.4","12,132.8",12:53
4층,Dancer,"10,382.9","11,972.8",12:53
4층,Gunbreaker,"7,776.5","7,481.4",12:53
4층,Paladin,"7,561.9","7,326.5",12:53
4층,WhiteMage,"5,735.4","5,554.7",12:53
4층,Scholar,"5,453.0","5,969.9",12:53
4층,Samurai,"14,822.6","13,175.4",12:53
4층,Dragoon,"13,785.4","13,989.0",12:53
4층,Bard,"12,452.5","12,542.8",12:53
4층,Dancer,"8,264.4","9,895.1",12:53
4층,Warrior,"8,160.1","8,016.4",12:53
4층,Gunbreaker,"7,803.8","7,514.4",12:53
4층,WhiteMage,"5,982.7","5,756.1",12:53
4층,Scholar,"5,974.1","6,356.6",12:53
4층,Dragoon,"13,898.9","14,223.2",12:53
4층,Summoner,"12,868.2","12,968.8",12:53
4층,Samurai,"12,296.6","12,029.0",12:53
4층,Machinist,"12,079.7","11,758.7",12:53
4층,Warrior,"7,546.8","7,427.7",12:53
4층,Paladin,"7,059.4","6,894.1",12:53
4층,WhiteMage,"6,022.3","5,923.7",12:53
4층,Scholar,"5,403.8","5,950.3",12:53
4층,BlackMage,"13,946.2","13,662.6",12:53
4층,Monk,"13,648.4","13,652.1",12:53
4층,Dragoon,"13,018.6","13,239.3",12:53
4층,Bard,"11,113.0","11,310.4",12:53
4층,Warrior,"7,791.8","7,657.9",12:53
4층,DarkKnight,"7,085.3","6,887.1",12:53
4층,WhiteMage,"5,393.4","5,250.3",12:53
4층,Scholar,"4,721.6","5,058.6",12:53
4층,Monk,"15,683.6","14,235.6",12:54
4층,Dragoon,"13,573.3","13,651.1",12:54
4층,RedMage,"11,576.4","11,870.7",12:54
4층,Dancer,"10,164.6","11,642.4",12:54
4층,DarkKnight,"7,692.9","7,263.9",12:54
4층,Warrior,"6,687.4","6,445.9",12:54
4층,Scholar,"6,149.4","6,586.8",12:54
4층,WhiteMage,"5,826.2","5,657.4",12:54
4층,Dragoon,"13,345.1","13,383.4",12:54
4층,Bard,"12,940.1","12,818.8",12:54
4층,Summoner,"12,373.4","12,241.9",12:54
4층,Ninja,"11,677.2","12,503.1",12:54
4층,Paladin,"7,730.8","7,423.1",12:54
4층,DarkKnight,"7,126.9","6,778.3",12:54
4층,Scholar,"6,229.8","6,529.6",12:54
4층,WhiteMage,"5,706.8","5,451.8",12:54
4층,Samurai,"14,008.7","13,370.1",12:54
4층,Dragoon,"13,548.0","13,983.1",12:54
4층,Summoner,"11,787.4","11,799.0",12:54
4층,Bard,"11,760.5","12,008.5",12:54
4층,Paladin,"7,922.3","7,704.1",12:54
4층,Warrior,"7,661.8","7,551.1",12:54
4층,WhiteMage,"5,799.9","5,591.1",12:54
4층,Scholar,"4,854.7","5,336.3",12:54
4층,Samurai,"13,584.7","13,220.1",12:54
4층,BlackMage,"13,440.9","13,146.6",12:54
4층,Machinist,"13,101.4","12,793.8",12:54
4층,Ninja,"10,564.0","11,695.1",12:54
4층,Warrior,"7,218.9","7,064.0",12:54
4층,DarkKnight,"7,203.7","6,985.1",12:54
4층,WhiteMage,"6,616.2","6,435.9",12:54
4층,Scholar,"5,951.1","6,340.6",12:54
4층,BlackMage,"14,113.8","13,751.7",12:54
4층,Monk,"12,861.3","12,882.6",12:54
4층,Dragoon,"12,292.1","12,555.7",12:54
4층,Bard,"12,026.5","12,162.1",12:54
4층,Paladin,"7,569.5","7,314.1",12:54
4층,DarkKnight,"6,718.9","6,551.2",12:54
4층,WhiteMage,"6,159.5","6,030.0",12:54
4층,Scholar,"5,492.2","5,986.4",12:54
4층,BlackMage,"14,482.0","13,387.4",12:54
4층,Monk,"13,826.2","12,663.0",12:54
4층,Dragoon,"13,663.8","13,652.3",12:54
4층,Dancer,"10,555.4","11,924.7",12:54
4층,Warrior,"8,195.1","7,896.8",12:54
4층,Gunbreaker,"7,401.9","7,039.6",12:54
4층,Scholar,"5,994.0","6,384.8",12:54
4층,Astrologian,"3,831.0","5,000.6",12:54
4층,Monk,"15,215.4","13,979.4",12:54
4층,Bard,"12,648.2","12,662.4",12:54
4층,BlackMage,"11,259.7","10,988.0",12:54
4층,Dancer,"10,319.1","11,997.2",12:54
4층,DarkKnight,"8,275.9","7,953.3",12:54
4층,Paladin,"7,654.0","7,406.1",12:54
4층,WhiteMage,"6,690.0","6,515.1",12:54
4층,Scholar,"5,317.3","5,878.2",12:54
4층,Monk,"15,643.6","14,002.5",12:54
4층,Dragoon,"14,159.4","14,095.5",12:54
4층,Summoner,"12,413.1","12,161.8",12:54
4층,Dancer,"10,345.5","11,684.3",12:54
4층,Gunbreaker,"8,128.2","7,705.0",12:54
4층,Paladin,"7,516.8","7,202.2",12:54
4층,Scholar,"5,268.2","5,737.1",12:54
4층,Astrologian,"4,131.4","5,017.7",12:54
4층,BlackMage,"14,581.9","12,911.0",12:54
4층,Dragoon,"12,925.5","13,217.7",12:54
4층,Summoner,"11,160.9","11,206.3",12:54
4층,Dancer,"10,773.4","12,274.2",12:54
4층,Paladin,"7,908.3","7,668.4",12:54
