층,직업,DPS,RDPS,시간
2층,Machinist,"11,415.7","11,118.3",9:58
2층,RedMage,"10,874.1","11,169.9",9:58
2층,Monk,"10,767.9","10,871.9",9:58
2층,Gunbreaker,"8,036.3","7,782.6",9:58
2층,Paladin,"7,852.8","7,638.5",9:58
2층,WhiteMage,"6,677.7","6,632.4",9:58
2층,Scholar,"4,766.6","5,284.9",9:58
2층,BlackMage,"12,786.9","12,421.7",9:58
2층,Samurai,"12,198.3","10,869.9",9:58
2층,Dragoon,"12,081.3","12,424.1",9:58
2층,Dancer,"9,509.0","10,963.4",9:58
2층,Paladin,"7,492.1","7,334.2",9:58
2층,DarkKnight,"7,435.9","7,248.3",9:58
2층,Scholar,"6,256.3","6,615.5",9:58
2층,WhiteMage,"5,980.6","5,863.4",9:58
2층,Machinist,"12,387.3","11,639.6",9:58
2층,Dragoon,"11,978.5","12,124.8",9:58
2층,Ninja,"10,865.0","11,906.7",9:58
2층,RedMage,"10,811.9","10,955.2",9:58
2층,DarkKnight,"7,679.4","7,254.2",9:58
2층,Warrior,"7,275.9","7,005.5",9:58
2층,WhiteMage,"6,265.8","6,033.3",9:58
2층,Scholar,"6,190.8","6,535.2",9:58
2층,Dragoon,"12,888.9","12,130.0",9:59
2층,Monk,"12,527.4","12,649.6",9:59
2층,Machinist,"11,078.2","10,680.7",9:59
2층,Dancer,"9,854.2","11,146.5",9:59
2층,DarkKnight,"7,667.7","7,401.1",9:59
2층,Paladin,"7,557.9","7,328.6",9:59
2층,WhiteMage,"6,539.0","6,399.0",9:59
2층,Scholar,"5,595.9","5,973.7",9:59
2층,Monk,"14,819.8","13,564.2",9:59
2층,Dragoon,"12,018.3","12,314.0",9:59
2층,Summoner,"9,587.7","9,714.0",9:59
2층,Dancer,"9,305.9","10,668.0",9:59
2층,Gunbreaker,"8,221.2","7,850.2",9:59
2층,DarkKnight,"8,156.9","7,781.7",9:59
2층,WhiteMage,"6,394.2","6,233.4",9:59
2층,Scholar,"5,241.3","5,619.9",9:59
2층,Monk,"14,756.3","13,599.2",9:59
2층,BlackMage,"11,648.3","11,259.9",9:59
2층,Ninja,"10,906.1","11,773.6",9:59
2층,Dancer,"10,443.7","11,659.3",9:59
2층,Paladin,"8,037.0","7,709.3",9:59
2층,DarkKnight,"7,554.0","7,195.1",9:59
2층,WhiteMage,"5,751.1","5,537.8",9:59
2층,Scholar,"4,364.1","4,726.4",9:59
2층,Monk,"13,821.5","14,057.5",9:59
2층,BlackMage,"13,692.5","13,619.5",9:59
2층,Machinist,"12,214.3","12,052.2",9:59
2층,Samurai,"11,634.4","11,466.5",9:59
2층,Gunbreaker,"8,191.8","8,067.9",9:59
2층,Warrior,"6,799.3","6,676.1",9:59
2층,Scholar,"5,085.5","5,519.4",9:59
2층,WhiteMage,"2,274.5","2,254.8",9:59
2층,Samurai,"12,620.2","12,212.6",9:59
2층,Dragoon,"12,392.3","12,717.4",9:59
2층,Machinist,"12,333.8","12,076.8",9:59
2층,RedMage,"10,306.0","10,707.8",9:59
2층,DarkKnight,"7,370.0","7,188.2",9:59
2층,Paladin,"7,243.0","7,090.1",9:59
2층,WhiteMage,"6,342.7","6,230.0",9:59
2층,Scholar,"5,145.2","5,530.3",9:59
2층,Samurai,"14,007.4","12,313.8",9:59
2층,Machinist,"12,263.8","12,004.1",9:59
2층,Dragoon,"12,209.3","12,566.7",9:59
2층,Dancer,"9,448.5","11,064.2",9:59
2층,Paladin,"7,825.2","7,678.4",9:59
2층,Gunbreaker,"7,350.3","7,167.0",9:59
2층,WhiteMage,"5,791.8","5,676.7",9:59
2층,Scholar,"4,575.8","5,001.2",9:59
2층,Samurai,"14,410.3","12,828.5",9:59
2층,Dragoon,"12,682.4","12,999.1",9:59
2층,Machinist,"11,998.6","11,743.3",9:59
2층,Dancer,"9,922.6","11,612.6",9:59
2층,Gunbreaker,"7,638.1","7,389.5",9:59
2층,Paladin,"7,287.5","7,101.3",9:59
2층,Scholar,"5,012.3","5,414.5",9:59
2층,WhiteMage,"4,495.3","4,358.2",9:59
2층,Summoner,"14,059.0","12,662.3",9:59
2층,Dragoon,"12,202.2","12,537.6",9:59
2층,BlackMage,"12,045.7","11,708.3",9:59
2층,Dancer,"9,883.4","11,509.3",9:59
2층,Paladin,"8,179.6","7,942.6",9:59
2층,Warrior,"7,357.2","7,182.8",9:59
2층,Scholar,"5,359.9","5,695.5",9:59
2층,WhiteMage,"4,413.8","4,262.5",9:59
2층,BlackMage,"15,766.9","13,897.2",9:59
2층,Bard,"12,790.9","12,813.7",9:59
2층,Dragoon,"11,105.8","11,092.9",9:59
2층,DarkKnight,"8,254.8","7,864.4",9:59
2층,Dancer,"8,172.3","9,393.8",9:59
2층,Warrior,"8,091.4","7,901.0",9:59
2층,Astrologian,"5,000.6","5,863.8",9:59
2층,Scholar,"4,554.0","4,909.7",9:59
2층,Samurai,"13,242.0","11,637.4",9:59
2층,Dragoon,"12,685.2","12,883.6",9:59
2층,Bard,"10,477.0","10,751.4",9:59
2층,Dancer,"9,441.6","10,984.4",9:59
2층,Paladin,"8,113.5","7,872.1",9:59
2층,Gunbreaker,"7,964.5","7,627.4",9:59
2층,WhiteMage,"5,985.6","5,787.7",9:59
2층,Scholar,"5,789.8","6,155.1",9:59
2층,Dragoon,"13,068.8","12,236.1",9:59
2층,Bard,"11,687.2","11,759.9",9:59
2층,Summoner,"10,927.3","10,936.9",9:59
2층,Dancer,"9,599.0","10,855.6",9:59
2층,Warrior,"7,389.3","7,220.5",9:59
2층,Paladin,"7,121.0","6,859.3",9:59
2층,WhiteMage,"7,103.2","6,869.2",9:59
2층,Scholar,"6,554.3","6,712.4",9:59
2층,Dragoon,"12,616.3","12,943.4",9:59
2층,Machinist,"12,417.7","12,123.8",9:59
2층,Monk,"12,400.2","12,454.9",9:59
2층,Summoner,"10,322.1","10,459.5",9:59
2층,Gunbreaker,"7,608.1","7,400.6",9:59
2층,Paladin,"6,792.5","6,624.3",9:59
2층,WhiteMage,"5,997.9","5,907.0",9:59
2층,Scholar,"5,508.0","5,749.2",9:59
2층,Dragoon,"15,109.3","13,511.4",9:59
2층,RedMage,"11,842.4","11,793.8",9:59
2층,Ninja,"11,297.3","11,883.4",9:59
2층,Dancer,"11,219.8","12,314.7",9:59
2층,Gunbreaker,"8,733.6","8,010.8",9:59
2층,Paladin,"8,487.4","8,000.7",9:59
2층,Scholar,"3,756.5","3,963.5",9:59
2층,Astrologian,"3,264.1","4,232.0",9:59
2층,Monk,"13,235.4","13,139.3",9:59
2층,Dragoon,"12,419.3","12,504.7",9:59
2층,Bard,"11,613.1","11,621.6",9:59
2층,Dancer,"9,333.0","9,712.8",9:59
2층,Paladin,"8,135.6","7,817.0",9:59
2층,Warrior,"7,912.1","7,662.8",9:59
2층,WhiteMage,"5,599.2","5,431.4",9:59
2층,Scholar,"5,149.5","5,507.6",9:59
2층,Samurai,"14,278.4","13,485.1",9:59
2층,Summoner,"12,399.1","11,844.8",9:59
2층,Bard,"11,471.8","11,515.6",9:59
2층,Ninja,"10,256.2","11,229.8",9:59
2층,Gunbreaker,"7,727.3","7,353.1",9:59
2층,Paladin,"7,607.3","7,333.2",9:59
2층,WhiteMage,"5,000.3","4,843.2",9:59
2층,Astrologian,"4,958.1","6,093.6",9:59
2층,Samurai,"13,455.2","12,087.7",9:59
2층,Summoner,"12,705.8","12,607.2",9:59
2층,BlackMage,"12,358.4","11,971.3",9:59
2층,Dancer,"10,226.9","11,520.7",9:59
2층,Paladin,"7,954.8","7,787.7",9:59
2층,Gunbreaker,"7,806.0","7,661.2",9:59
2층,Astrologian,"5,445.6","6,422.6",9:59
2층,WhiteMage,"4,329.3","4,223.5",9:59
2층,Monk,"12,534.7","12,283.4",9:59
2층,Bard,"12,112.5","12,155.8",9:59
2층,RedMage,"11,995.7","12,335.6",9:59
2층,Dragoon,"10,405.8","10,551.2",9:59
2층,Paladin,"7,891.2","7,557.5",9:59
2층,Warrior,"6,942.9","6,706.8",9:59
2층,WhiteMage,"6,833.1","6,693.1",9:59
2층,Scholar,"4,746.9","5,179.4",9:59
2층,BlackMage,"14,361.8","13,043.7",9:59
2층,Summoner,"12,726.9","12,663.6",9:59
2층,Dragoon,"10,893.1","11,201.5",9:59
2층,Dancer,"10,333.4","11,556.4",9:59
2층,Warrior,"7,459.6","7,323.4",9:59
2층,Gunbreaker,"7,410.3","7,201.4",9:59
2층,Scholar,"5,530.4","5,838.9",9:59
2층,WhiteMage,"4,910.3","4,797.0",9:59
2층,Monk,"13,492.7","13,533.9",9:59
2층,Summoner,"12,382.3","12,489.9",9:59
2층,Bard,"12,093.6","12,365.3",9:59
2층,Machinist,"11,392.4","11,137.0",9:59
2층,DarkKnight,"7,388.7","7,173.6",9:59
2층,Gunbreaker,"7,289.3","6,996.6",9:59
2층,WhiteMage,"6,351.2","6,166.2",9:59
2층,Scholar,"3,291.1","3,819.0",9:59
2층,RedMage,"12,059.8","12,288.8",9:59
2층,Bard,"11,703.9","11,756.1",9:59
2층,Dragoon,"11,394.0","11,617.7",9:59
2층,Machinist,"11,361.5","11,091.9",9:59
2층,Warrior,"7,371.3","7,250.8",9:59
2층,Gunbreaker,"6,873.8","6,560.4",9:59
2층,WhiteMage,"6,792.1","6,652.4",9:59
2층,Scholar,"6,074.1","6,412.6",9:59
2층,Samurai,"13,039.5","12,597.3",9:59
2층,Monk,"12,644.0","12,618.9",9:59
2층,BlackMage,"12,315.9","12,031.0",9:59
2층,Bard,"10,696.7","10,953.5",9:59
2층,Paladin,"7,403.7","7,234.4",9:59
2층,DarkKnight,"7,365.0","7,217.5",9:59
2층,WhiteMage,"5,715.6","5,652.9",9:59
2층,Astrologian,"4,419.0","5,293.8",9:59
2층,BlackMage,"13,472.7","13,185.1",9:59
2층,Machinist,"12,174.5","11,847.6",9:59
2층,Samurai,"12,002.5","11,620.8",9:59
2층,Bard,"10,642.0","10,965.5",9:59
2층,DarkKnight,"7,559.8","7,442.9",9:59
2층,Paladin,"7,469.8","7,365.2",9:59
2층,WhiteMage,"6,161.4","6,050.5",9:59
2층,Astrologian,"3,881.8","4,887.1",9:59
2층,BlackMage,"13,417.0","13,036.4",9:59
2층,Samurai,"13,317.8","12,730.6",9:59
2층,Dragoon,"12,414.3","12,826.5",9:59
2층,Summoner,"9,798.6","9,893.8",9:59
2층,Paladin,"7,990.2","7,832.9",9:59
2층,Gunbreaker,"7,666.7","7,499.8",9:59
2층,WhiteMage,"4,882.4","4,802.7",9:59
2층,Astrologian,"4,136.1","5,000.6",9:59
2층,Samurai,"13,530.7","11,973.0",9:59
2층,Bard,"11,403.7","11,613.8",9:59
2층,Summoner,"11,346.1","11,321.4",9:59
2층,Dancer,"9,988.8","11,526.7",9:59
2층,Warrior,"7,502.1","7,377.4",9:59
2층,Gunbreaker,"7,361.6","7,071.9",9:59
2층,WhiteMage,"6,374.1","6,180.9",9:59
2층,Scholar,"6,144.6","6,586.6",9:59
2층,Monk,"14,180.5","13,078.3",9:59
2층,BlackMage,"13,278.7","12,980.3",9:59
2층,Dragoon,"11,174.7","11,455.2",9:59
2층,Dancer,"10,389.0","11,793.9",9:59
2층,DarkKnight,"7,714.0","7,445.6",9:59
2층,Paladin,"7,396.3","7,168.6",9:59
2층,WhiteMage,"5,915.2","5,762.1",9:59
2층,Scholar,"4,441.6","4,806.2",9:59
2층,Dragoon,"12,742.8","12,924.5",9:59
2층,Monk,"12,650.8","12,522.3",9:59
2층,Summoner,"12,146.2","12,168.8",9:59
2층,Bard,"11,526.3","11,690.8",9:59
2층,Paladin,"7,726.2","7,487.3",9:59
2층,Gunbreaker,"6,698.0","6,461.6",9:59
2층,WhiteMage,"5,210.6","5,072.5",9:59
2층,Scholar,"4,903.9","5,277.1",9:59
2층,Dragoon,"14,706.0","13,485.4",10:00
2층,BlackMage,"13,490.8","13,101.1",10:00
2층,Dancer,"10,271.4","11,526.1",10:00
2층,Bard,"9,778.4","9,945.4",10:00
2층,Gunbreaker,"7,864.6","7,496.5",10:00
2층,DarkKnight,"7,190.0","6,961.6",10:00
2층,WhiteMage,"6,640.6","6,459.0",10:00
2층,Astrologian,"4,529.1","5,495.5",10:00
2층,BlackMage,"14,097.3","12,849.4",10:00
2층,Monk,"13,905.4","13,768.4",10:00
2층,Dragoon,"9,850.7","10,102.6",10:00
2층,Dancer,"8,843.6","10,219.5",10:00
2층,DarkKnight,"7,740.6","7,456.7",10:00
2층,Paladin,"7,738.6","7,525.8",10:00
2층,Scholar,"5,819.8","6,234.9",10:00
2층,WhiteMage,"5,564.3","5,403.1",10:00
2층,Monk,"13,259.3","13,370.0",10:00
2층,Dragoon,"12,533.5","12,847.9",10:00
2층,Machinist,"12,115.3","11,899.0",10:00
2층,BlackMage,"10,357.7","10,225.8",10:00
2층,Gunbreaker,"7,788.0","7,497.8",10:00
2층,Warrior,"7,026.9","6,892.8",10:00
2층,WhiteMage,"6,480.0","6,364.0",10:00
2층,Scholar,"4,047.0","4,510.4",10:00
2층,Samurai,"13,394.2","12,778.9",10:00
2층,BlackMage,"13,247.7","12,789.9",10:00
2층,Dragoon,"11,822.1","12,096.9",10:00
2층,Bard,"10,966.0","11,093.5",10:00
2층,Warrior,"7,258.0","7,182.8",10:00
2층,DarkKnight,"7,005.3","6,849.9",10:00
2층,WhiteMage,"5,183.2","5,100.7",10:00
2층,Astrologian,"4,470.5","5,454.3",10:00
2층,Bard,"12,100.8","12,328.9",10:00
2층,Monk,"11,756.9","11,776.1",10:00
2층,Dragoon,"11,668.1","12,001.1",10:00
2층,BlackMage,"11,652.4","11,355.9",10:00
2층,Gunbreaker,"8,476.5","8,162.5",10:00
2층,WhiteMage,"8,247.4","8,040.3",10:00
2층,DarkKnight,"7,135.0","6,931.4",10:00
2층,Scholar,"3,420.2","3,860.8",10:00
2층,BlackMage,"13,015.3","12,873.3",10:00
2층,Machinist,"12,500.7","12,338.2",10:00
2층,Summoner,"12,228.1","12,392.3",10:00
2층,Samurai,"11,086.9","10,958.4",10:00
2층,Gunbreaker,"7,291.2","7,221.8",10:00
2층,DarkKnight,"6,929.9","6,848.5",10:00
2층,WhiteMage,"5,654.0","5,579.4",10:00
2층,Scholar,"4,848.5","5,342.6",10:00
2층,BlackMage,"11,596.1","11,392.6",10:00
2층,Dragoon,"11,562.3","11,858.6",10:00
2층,Machinist,"11,222.1","10,953.0",10:00
2층,Bard,"10,804.8","11,077.9",10:00
2층,DarkKnight,"8,329.8","8,103.7",10:00
2층,Warrior,"7,353.4","7,282.0",10:00
2층,WhiteMage,"7,220.9","7,045.7",10:00
2층,Scholar,"5,463.3","5,839.2",10:00
2층,Summoner,"13,545.8","13,473.3",10:00
2층,Dragoon,"12,974.5","13,233.3",10:00
2층,Bard,"11,561.3","11,737.9",10:00
2층,Monk,"11,429.4","11,313.4",10:00
2층,Paladin,"8,010.6","7,714.1",10:00
2층,Gunbreaker,"7,246.0","6,960.9",10:00
2층,Scholar,"4,505.3","4,920.7",10:00
2층,WhiteMage,"4,321.8","4,241.0",10:00
2층,Samurai,"16,405.8","14,349.7",10:00
2층,Dragoon,"12,005.2","12,178.7",10:00
2층,BlackMage,"10,803.1","10,371.1",10:00
2층,Dancer,"9,358.9","10,906.9",10:00
2층,Paladin,"7,612.6","7,360.6",10:00
2층,Warrior,"7,556.1","7,357.8",10:00
2층,Scholar,"6,363.1","6,616.3",10:00
2층,Astrologian,"3,214.5","4,178.2",10:00
2층,Monk,"14,235.8","13,420.9",10:00
2층,Samurai,"12,170.4","11,862.9",10:00
2층,Machinist,"11,548.7","11,269.8",10:00
2층,Dancer,"10,453.0","11,904.5",10:00
2층,WhiteMage,"7,702.8","7,592.5",10:00
2층,Warrior,"7,164.9","6,973.9",10:00
2층,Paladin,"7,140.4","6,973.7",10:00
2층,Scholar,"3,185.6","3,603.3",10:00
2층,Monk,"13,700.9","12,325.1",10:00
2층,RedMage,"12,297.1","12,117.0",10:00
2층,Ninja,"10,893.0","11,285.8",10:00
2층,Dancer,"10,215.2","11,052.6",10:00
2층,Paladin,"7,742.0","7,404.1",10:00
2층,Gunbreaker,"7,577.6","7,066.2",10:00
2층,Scholar,"6,342.8","6,588.5",10:00
2층,Astrologian,"4,572.6","5,502.0",10:00
2층,BlackMage,"13,363.4","13,085.6",10:00
2층,Monk,"12,580.2","11,803.7",10:00
2층,Bard,"10,712.8","10,832.4",10:00
2층,Dancer,"9,343.8","10,575.6",10:00
2층,Gunbreaker,"8,222.0","7,876.5",10:00
2층,Warrior,"7,416.5","7,210.4",10:00
2층,WhiteMage,"6,046.9","5,873.8",10:00
2층,Scholar,"5,665.4","6,092.9",10:00
2층,Monk,"13,464.9","13,681.7",10:00
2층,BlackMage,"12,764.6","12,710.5",10:00
2층,Machinist,"12,600.3","12,455.7",10:00
2층,Samurai,"11,701.1","11,547.2",10:00
2층,Paladin,"7,812.4","7,710.8",10:00
2층,DarkKnight,"6,954.3","6,871.2",10:00
2층,Scholar,"4,623.8","4,968.3",10:00
2층,WhiteMage,"3,430.7","3,406.8",10:00
2층,BlackMage,"14,146.3","12,488.4",10:00
2층,Ninja,"12,161.8","12,967.0",10:00
2층,Dragoon,"11,506.8","11,621.1",10:00
2층,Dancer,"8,926.1","10,259.7",10:00
2층,Gunbreaker,"7,750.5","7,336.1",10:00
2층,Warrior,"7,628.3","7,320.2",10:00
2층,WhiteMage,"5,929.8","5,705.5",10:00
2층,Scholar,"5,495.9","5,847.4",10:00
2층,Monk,"12,600.2","12,575.6",10:00
2층,Summoner,"12,097.3","12,015.5",10:00
2층,Bard,"11,990.4","12,113.8",10:00
2층,Dragoon,"11,743.4","12,049.7",10:00
2층,DarkKnight,"7,747.9","7,460.6",10:00
2층,Paladin,"7,474.9","7,274.7",10:00
2층,Scholar,"4,989.5","5,339.5",10:00
2층,WhiteMage,"4,863.0","4,677.2",10:00
2층,BlackMage,"13,470.3","13,328.1",10:00
2층,Monk,"13,337.5","13,402.1",10:00
2층,Machinist,"12,121.3","11,882.7",10:00
2층,Summoner,"11,398.6","11,644.6",10:00
2층,Gunbreaker,"7,945.6","7,741.3",10:00
2층,Paladin,"7,301.3","7,147.2",10:00
2층,Scholar,"4,300.6","4,785.6",10:00
2층,WhiteMage,"3,634.1","3,577.6",10:00
2층,BlackMage,"13,257.9","12,664.8",10:00
2층,Dragoon,"13,150.9","13,275.6",10:00
2층,Bard,"11,522.4","11,441.7",10:00
2층,Ninja,"10,949.0","11,849.2",10:00
2층,Warrior,"7,798.9","7,612.2",10:00
2층,Gunbreaker,"7,131.8","6,784.7",10:00
2층,WhiteMage,"4,848.4","4,660.4",10:00
2층,Scholar,"4,650.7","5,021.5",10:00
2층,Monk,"14,413.8","14,273.2",10:00
2층,Machinist,"12,245.4","11,903.9",10:00
2층,Dragoon,"11,744.4","11,951.7",10:00
2층,RedMage,"11,441.8","11,869.6",10:00
2층,DarkKnight,"7,783.6","7,499.5",10:00
2층,Paladin,"6,497.3","6,323.0",10:00
2층,WhiteMage,"5,271.3","5,164.1",10:00
2층,Scholar,"3,895.9","4,308.6",10:00
2층,Summoner,"12,926.6","12,549.2",10:00
2층,Bard,"11,552.2","11,617.8",10:00
2층,Ninja,"11,497.2","12,275.4",10:00
2층,Dragoon,"11,113.5","11,155.9",10:00
2층,Warrior,"8,136.7","7,882.4",10:00
2층,Paladin,"7,120.9","6,803.0",10:00
2층,Scholar,"5,748.3","6,083.4",10:00
2층,WhiteMage,"5,411.6","5,139.9",10:00
2층,BlackMage,"14,155.1","12,811.0",10:00
2층,Samurai,"13,039.0","12,747.4",10:00
2층,Dragoon,"12,013.2","12,346.2",10:00
2층,Dancer,"8,192.2","9,631.6",10:00
2층,Gunbreaker,"7,802.0","7,596.8",10:00
2층,DarkKnight,"7,698.2","7,501.9",10:00
2층,WhiteMage,"6,685.5","6,548.0",10:00
2층,Scholar,"3,727.8","4,130.2",10:00
2층,Dragoon,"13,857.8","13,039.9",10:00
2층,Monk,"13,253.3","13,159.5",10:00
2층,Bard,"12,090.0","12,173.7",10:00
2층,Dancer,"10,093.1","11,305.8",10:00
2층,Paladin,"7,566.3","7,234.6",10:00
2층,Gunbreaker,"6,598.1","6,335.8",10:00
2층,WhiteMage,"5,552.3","5,373.2",10:00
2층,Scholar,"4,526.7","4,915.2",10:00
2층,Monk,"12,704.2","11,766.2",10:00
2층,Samurai,"12,531.2","12,022.1",10:00
2층,RedMage,"11,852.7","12,086.9",10:00
2층,Dancer,"9,872.7","11,178.8",10:00
2층,Paladin,"7,928.8","7,725.5",10:00
2층,DarkKnight,"7,895.4","7,659.8",10:00
2층,WhiteMage,"5,875.3","5,786.9",10:00
2층,Scholar,"4,850.7","5,285.0",10:00
2층,Monk,"13,758.2","12,476.2",10:00
2층,Dragoon,"11,350.4","11,507.3",10:00
2층,Summoner,"11,242.0","11,042.7",10:00
2층,Dancer,"10,303.9","11,475.7",10:00
2층,Gunbreaker,"7,442.7","7,134.8",10:00
2층,Warrior,"7,087.4","6,801.0",10:00
2층,WhiteMage,"6,424.9","6,227.2",10:00
2층,Astrologian,"5,656.3","6,600.9",10:00
2층,Dragoon,"12,923.6","13,043.8",10:00
2층,Dragoon,"12,565.0","12,929.2",10:00
2층,Machinist,"12,548.8","12,140.5",10:00
2층,Summoner,"12,002.6","12,069.1",10:00
2층,Gunbreaker,"7,164.4","7,005.5",10:00
2층,DarkKnight,"7,031.2","6,857.9",10:00
2층,Scholar,"4,711.7","5,071.0",10:00
2층,WhiteMage,"4,529.6","4,359.9",10:00
2층,Monk,"13,886.8","13,736.9",10:00
2층,Dragoon,"12,466.2","12,834.8",10:00
2층,Summoner,"11,624.8","11,689.8",10:00
2층,Bard,"11,328.2","11,391.6",10:00
2층,DarkKnight,"7,409.9","7,123.0",10:00
2층,Paladin,"7,272.6","7,055.8",10:00
2층,Scholar,"5,044.8","5,352.2",10:00
2층,WhiteMage,"4,235.6","4,085.0",10:00
2층,Monk,"12,631.3","12,496.9",10:00
2층,Bard,"12,230.4","12,137.1",10:00
2층,Summoner,"12,157.1","12,000.0",10:00
2층,Ninja,"10,442.4","11,458.4",10:00
2층,Warrior,"7,964.1","7,551.0",10:00
2층,Paladin,"7,798.2","7,432.2",10:00
2층,WhiteMage,"5,486.7","5,301.8",10:00
2층,Scholar,"4,508.8","4,841.6",10:00
2층,Monk,"14,884.6","13,545.6",10:01
2층,Summoner,"10,564.6","10,335.6",10:01
2층,Dancer,"9,736.6","11,026.1",10:01
2층,Ninja,"8,330.5","9,294.0",10:01
2층,Paladin,"7,936.7","7,640.4",10:01
2층,Gunbreaker,"7,878.8","7,413.1",10:01
2층,WhiteMage,"7,235.8","6,987.9",10:01
2층,Scholar,"6,877.3","7,202.3",10:01
2층,BlackMage,"13,012.5","12,782.1",10:01
2층,Samurai,"12,833.3","11,554.0",10:01
2층,Machinist,"12,445.3","12,256.1",10:01
2층,Dancer,"9,455.2","11,084.3",10:01
2층,Gunbreaker,"7,452.6","7,324.2",10:01
2층,DarkKnight,"7,204.8","7,054.6",10:01
2층,WhiteMage,"5,994.2","5,929.6",10:01
2층,Scholar,"4,833.8","5,246.8",10:01
2층,Samurai,"13,430.7","13,011.4",10:01
2층,Machinist,"12,657.1","12,428.3",10:01
2층,Dragoon,"11,588.9","12,050.2",10:01
2층,RedMage,"10,012.5","10,241.7",10:01
2층,Gunbreaker,"8,212.9","7,970.2",10:01
2층,Paladin,"8,068.3","7,878.5",10:01
2층,Scholar,"4,872.7","5,316.2",10:01
2층,WhiteMage,"4,360.8","4,307.4",10:01
2층,BlackMage,"13,071.8","12,932.4",10:01
2층,Samurai,"12,105.6","11,924.6",10:01
2층,Bard,"11,403.5","11,753.8",10:01
2층,Machinist,"11,150.4","11,023.8",10:01
2층,Paladin,"7,138.2","7,052.6",10:01
2층,DarkKnight,"6,316.0","6,205.1",10:01
2층,Scholar,"6,313.5","6,729.1",10:01
2층,WhiteMage,"5,679.4","5,556.9",10:01
2층,Dragoon,"13,758.6","14,091.9",10:01
2층,BlackMage,"12,616.9","12,476.0",10:01
2층,Samurai,"12,035.2","11,694.4",10:01
2층,Summoner,"11,623.4","11,824.2",10:01
2층,Warrior,"7,051.6","6,963.8",10:01
2층,Paladin,"6,781.0","6,657.7",10:01
2층,Scholar,"5,045.3","5,305.4",10:01
2층,WhiteMage,"4,575.8","4,474.4",10:01
2층,Monk,"13,718.9","12,567.1",10:01
2층,Summoner,"12,313.2","12,374.9",10:01
2층,RedMage,"10,507.8","10,832.8",10:01
2층,Dancer,"10,394.5","11,661.2",10:01
2층,Gunbreaker,"8,212.9","7,758.6",10:01
2층,DarkKnight,"7,951.1","7,542.8",10:01
2층,WhiteMage,"6,151.6","6,044.0",10:01
2층,Scholar,"3,963.4","4,431.8",10:01
2층,Monk,"14,163.5","13,155.6",10:01
2층,Dragoon,"12,399.4","12,609.2",10:01
2층,BlackMage,"12,168.9","11,982.0",10:01
2층,Dancer,"9,925.4","11,279.8",10:01
2층,DarkKnight,"7,363.0","7,169.3",10:01
2층,Gunbreaker,"6,971.2","6,748.0",10:01
2층,WhiteMage,"5,742.1","5,646.3",10:01
2층,Scholar,"4,772.5","4,915.7",10:01
2층,BlackMage,"14,881.3","14,346.8",10:01
2층,Dragoon,"12,193.6","12,433.4",10:01
2층,Machinist,"11,485.5","11,142.4",10:01
2층,Ninja,"10,041.0","11,019.3",10:01
2층,DarkKnight,"7,838.2","7,562.8",10:01
2층,Paladin,"7,745.0","7,511.1",10:01
2층,Scholar,"5,003.0","5,324.1",10:01
2층,WhiteMage,"4,036.7","3,884.4",10:01
2층,Samurai,"13,659.6","12,920.7",10:01
2층,Dragoon,"12,107.8","12,436.5",10:01
2층,Summoner,"11,785.5","11,709.7",10:01
2층,Machinist,"10,815.0","10,532.9",10:01
2층,DarkKnight,"7,589.7","7,343.8",10:01
2층,Paladin,"6,769.9","6,576.2",10:01
2층,Scholar,"6,115.8","6,557.0",10:01
2층,Astrologian,"4,654.4","5,421.1",10:01
2층,Samurai,"13,664.2","13,265.2",10:01
2층,Monk,"12,406.0","12,549.9",10:01
2층,Summoner,"11,190.4","11,270.1",10:01
2층,Bard,"11,078.2","11,342.2",10:01
2층,DarkKnight,"7,722.9","7,512.2",10:01
2층,Gunbreaker,"6,862.8","6,687.4",10:01
2층,WhiteMage,"5,465.8","5,355.7",10:01
2층,Scholar,"5,053.9","5,461.5",10:01
2층,BlackMage,"13,342.5","12,788.2",10:01
2층,Dragoon,"13,040.0","12,957.7",10:01
2층,Machinist,"12,045.4","11,619.5",10:01
2층,Ninja,"10,941.0","11,813.7",10:01
2층,Paladin,"8,292.2","8,013.1",10:01
2층,DarkKnight,"7,457.6","7,184.6",10:01
2층,WhiteMage,"5,510.4","5,346.9",10:01
2층,Astrologian,"2,851.5","3,756.9",10:01
2층,BlackMage,"14,502.5","14,056.3",10:01
2층,Machinist,"11,900.9","11,736.1",10:01
2층,Dragoon,"10,641.4","11,014.5",10:01
2층,Bard,"10,613.4","10,855.8",10:01
2층,Warrior,"7,471.4","7,418.9",10:01
2층,DarkKnight,"7,297.4","7,147.5",10:01
2층,WhiteMage,"6,308.3","6,230.0",10:01
2층,Scholar,"4,773.6","5,049.8",10:01
2층,Monk,"13,202.7","13,091.4",10:01
2층,Dragoon,"12,665.9","12,849.3",10:01
2층,Bard,"11,990.4","12,194.8",10:01
2층,Summoner,"11,075.1","11,040.1",10:01
2층,Paladin,"7,997.4","7,736.0",10:01
2층,Gunbreaker,"7,264.2","6,950.9",10:01
2층,WhiteMage,"5,260.1","5,135.3",10:01
2층,Scholar,"3,764.2","4,222.3",10:01
2층,Samurai,"14,448.8","12,479.2",10:01
2층,Dragoon,"13,149.2","13,461.4",10:01
